asset_id,asset_name,owner_name,owner_classification,percentage_of_ownership,owner_direct_parent,owner_grouping,operator_name,percentage_of_operation,data_source,url,recency,created_date,original_inventory_sector
5093158,PetroChina Hohhot Petrochemical Refinery,PetroChina,,,China National Petroleum,China National Petroleum,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'http://www.petrochina.com.cn/ptr/ndbg/202104/40834d6153bc47a78d7228b132cc6018/files/c626e47cce044551afc8e23844b440bc.pdf', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.962878,oil-and-gas-refining
5093159,Ecopetrol Barrancabaermeja-Santander Refinery,Ecopetrol,,,Ecopetrol (Colombia),Ecopetrol (Colombia),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.offshore-technology.com/marketdata/barrancabaermeja-santander-refinery-colombia/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.96573,oil-and-gas-refining
5093160,Ecopetrol Cartagena Refinery,Ecopetrol,,,Ecopetrol (Colombia),Ecopetrol (Colombia),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.ecopetrol.com', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.96583,oil-and-gas-refining
5093161,CORAF Pointe Noire Refinery,CORAF,,,SNPC (Congo),SNPC (Congo),"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.992369,oil-and-gas-refining
5093162,Puerta Limon Refinery,RECOPE,,,RECOPE (Costa Rica),RECOPE (Costa Rica),"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.985616,oil-and-gas-refining
5093163,SIR Abidjan Refinery,SIR,,,SIR (Ivory Coast),SIR (Ivory Coast),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.spglobal.com/commodityinsights/en/market-insights/latest-news/petrochemicals/071322-refinery-news-roundup-upgrades-in-africa', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.992186,oil-and-gas-refining
5093164,INA Group Rijeka Refinery,INA Group,,,INA Group (Croatia),INA Group (Croatia),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.ina.hr/en/about-ina/core-business/refining-and-marketing/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.973117,oil-and-gas-refining
5093165,INA Group Sisak Refinery,INA Group,,,INA Group (Croatia),INA Group (Croatia),"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.9732,oil-and-gas-refining
5093166,Cupet Nico Lopez Refinery,CUPET,,,The Cuba Oil Union (Cuba),The Cuba Oil Union (Cuba),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.reuters.com/article/us-usa-cuba-lawsuit-idINKCN1S91YQ', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.994169,oil-and-gas-refining
5093167,Cupet Hermanos Diaz Refinery,CUPET,,,The Cuba Oil Union (Cuba),The Cuba Oil Union (Cuba),"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.994223,oil-and-gas-refining
5093168,Cupet Cienfuegos Refinery,CUPET,,,The Cuba Oil Union (Cuba),The Cuba Oil Union (Cuba),"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.994276,oil-and-gas-refining
5093169,Unipetrol Litvinov Refinery,Orlen Unipetrol,,,PKN Orlen,PKN Orlen,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.unipetrolrpa.cz/en/AboutUs/Processing-refinery/Pages/Refinery-Litvinov.aspx', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.98489,oil-and-gas-refining
5093170,Orlean Unipetrol Kralupy Refinery,Orlen Unipetrol,,,PKN Orlen,PKN Orlen,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.unipetrolrpa.cz/en/AboutUs/Processing-refinery/Pages/Refinery-Kralupy.aspx', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.984949,oil-and-gas-refining
5093171,Kalundborg Refinery,Klesch Group,,,Klesch Group,Klesch Group,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.klesch.com/denmarks-largest-refinery-changes-its-name-to-kalundborg-refinery-ready-to-play-a-key-role-in-the-green-transformation/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.97545,oil-and-gas-refining
5093172,Crossbridge Energy Fredericia Refinery,Crossbridge Energy Partners,,,ESG Energy Partners,ESG Energy Partners,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://crossbridgepartners.com/about/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.968524,oil-and-gas-refining
5093173,REFIDOMSA Haina Refinery,Refidomsa,,,REFIDOMSA (Dominican Republic),REFIDOMSA (Dominican Republic),"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.985723,oil-and-gas-refining
5093174,Petroecuador Esmeraldas Refinery,Petroecuador,,,Petroecuador (Ecuador),Petroecuador (Ecuador),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.offshore-technology.com/marketdata/esmeraldas-i-refinery-ecuador/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.984005,oil-and-gas-refining
5093175,Petroecuador La Libertad Refinery,Petroecuador,,,Petroecuador (Ecuador),Petroecuador (Ecuador),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.bnamericas.com/en/news/the-refining-centers-of-ep-petroecuador-fulfilled-9927-of-the-derivatives-production-plan-during-the-first-seven-months-of-2021', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.984062,oil-and-gas-refining
5093176,Petroecuador Shushufindi Refinery,Petroecuador,,,Petroecuador (Ecuador),Petroecuador (Ecuador),"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.984117,oil-and-gas-refining
5093177,ERC Mostorod Refinery,EGPC,,,Egyptian General Petroleum (Egypt),Egyptian General Petroleum (Egypt),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.connaissancedesenergies.org/sites/default/files/pdf-pt-vue/egypt.pdf', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.965935,oil-and-gas-refining
5093178,MIDOR Alexandria Refinery,MIDOR,,,Egyptian General Petroleum (Egypt),Egyptian General Petroleum (Egypt),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.nsenergybusiness.com/projects/middle-east-oil-refinery-expansion-egypt/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.966045,oil-and-gas-refining
5093179,EGPC El Mex Refinery,EGPC,,,Egyptian General Petroleum (Egypt),Egyptian General Petroleum (Egypt),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.connaissancedesenergies.org/sites/default/files/pdf-pt-vue/egypt.pdf', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.966155,oil-and-gas-refining
5093180,Alexandria Petroleum Company Amerya Refinery,EGPC,,,Egyptian General Petroleum (Egypt),Egyptian General Petroleum (Egypt),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.connaissancedesenergies.org/sites/default/files/pdf-pt-vue/egypt.pdf', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.966258,oil-and-gas-refining
5093181,El Nasr EGPC Refinery,EPGC,,,Egyptian General Petroleum (Egypt),Egyptian General Petroleum (Egypt),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://web.archive.org/web/20220119010721/http://www.egpc.com.eg/Refinaries.aspx', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.966357,oil-and-gas-refining
5093182,Assyout Petroleum Company Asyut Refinery,EGPC,,,Egyptian General Petroleum (Egypt),Egyptian General Petroleum (Egypt),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.connaissancedesenergies.org/sites/default/files/pdf-pt-vue/egypt.pdf', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.966457,oil-and-gas-refining
5093183,Cairo Petroleum Refining Company Tanta Refinery,EGPC,,,Egyptian General Petroleum (Egypt),Egyptian General Petroleum (Egypt),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.connaissancedesenergies.org/sites/default/files/pdf-pt-vue/egypt.pdf', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.966556,oil-and-gas-refining
5093184,EGPC El Suez Refinery,EGPC,,,Egyptian General Petroleum (Egypt),Egyptian General Petroleum (Egypt),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.connaissancedesenergies.org/sites/default/files/pdf-pt-vue/egypt.pdf', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.966668,oil-and-gas-refining
5093185,Puma Energy Acajutla Refinery,Puma Energy,,,Byco Petroleum Pakistan,Byco Petroleum Pakistan,"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.95747,oil-and-gas-refining
5093186,Neste Porvoo Refinery,Neste,,,Neste,Neste,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.neste.us/neste-in-north-america/who-we-are/production/porvoo', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.980037,oil-and-gas-refining
5093187,Total Normandy Refinery,TotalEnergies,,,TotalEnergies,TotalEnergies,"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.994665,oil-and-gas-refining
5093188,ExxonMobil Port Jerome-Gravenchon Refinery,ExxonMobil,,,ExxonMobil,ExxonMobil,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://corporate.exxonmobil.com/-/media/Global/Files/investor-relations/annual-meeting-materials/annual-report-summaries/2021-Annual-Report.pdf', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.96921,oil-and-gas-refining
5093189,Total Donges Refinery,TotalEnergies,,,TotalEnergies,TotalEnergies,"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.994719,oil-and-gas-refining
5093190,INEOS Lavera Marseilles Refinery,INEOS,,,PETRONAS (Malaysia),PETRONAS (Malaysia),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.petroineos.com/refining/lavera/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.984228,oil-and-gas-refining
5093191,Total Provence Marseilles Refinery,TotalEnergies,,,TotalEnergies,TotalEnergies,"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.994772,oil-and-gas-refining
5093192,ExxonMobil Fos-sur-Mer Refinery,ExxonMobil,,,ExxonMobil,ExxonMobil,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://corporate.exxonmobil.com/-/media/Global/Files/investor-relations/annual-meeting-materials/annual-report-summaries/2021-Annual-Report.pdf', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.969308,oil-and-gas-refining
5093193,Total Feyzin Refinery,TotalEnergies,,,TotalEnergies,TotalEnergies,"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.994828,oil-and-gas-refining
5093194,Total Grandpuits Refinery,TotalEnergies,,,TotalEnergies,TotalEnergies,"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.994882,oil-and-gas-refining
5093195,LyondellBasell Lapos Etang Refinery,LyondellBasell,,,Access Industries,Access Industries,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.lyondellbasell.com/en/berre-petrochemical-cluster/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.953984,oil-and-gas-refining
5093196,Sogara Port Gentil Refinery,Sogara,,,TotalEnergies & Gabon,TotalEnergies & Gabon,"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.995183,oil-and-gas-refining
5093197,Mineraloelraffinerie Oberrhein Karlsruhe Refinery,Shell,,,Shell,Shell,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.offshore-technology.com/marketdata/karlsruhe-refinery-germany/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.989747,oil-and-gas-refining
5093198,Ruhr Oel Gelsenkirchen Horst Refinery,BP,,,BP,BP,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.bp.com/content/dam/bp/business-sites/en/global/corporate/pdfs/investors/bp-annual-report-and-form-20f-2021.pdf', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.956615,oil-and-gas-refining
5093199,Total Raffinerie Mitteldeutschland Spergau Refinery,TotalEnergies,,,TotalEnergies,TotalEnergies,"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.994936,oil-and-gas-refining
5093200,Dow Chemical Buna SOW Leuna Refinery,Dow,,,Dow Chemical,Dow Chemical,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://s23.q4cdn.com/981382065/files/doc_financials/2021/ar/Dow_Inc_2021_Annual_Report.pdf', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.96563,oil-and-gas-refining
5093201,Wilhelmshaven Refinery,HES International,,,HES International,HES International,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://pitchbook.com/profiles/company/52638-13#overview', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.971914,oil-and-gas-refining
5093202,PCK Raffinerie GmbH Schwedt Refinery,Rosneft,,,Rosneftegaz (Russia),Rosneftegaz (Russia),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.pck.de/en/company', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.987227,oil-and-gas-refining
5093203,Shell Rheinland Werk Wesseling Cologne Refinery,Shell,,,Shell,Shell,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.spglobal.com/commodityinsights/en/market-insights/latest-news/oil/111721-rosneft-expands-german-refining-footprint-with-move-to-buy-shells-schwedt-stake', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.989807,oil-and-gas-refining
5093204,Bayernoil Neustadt Refinery,Varo,,,Vitol,Vitol,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.bayernoil.de/unternehmen/anteilseigner/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.996874,oil-and-gas-refining
5093205,Bayernoil Vohburg Refinery,Varo,,,Vitol,Vitol,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.bayernoil.de/unternehmen/anteilseigner/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.996934,oil-and-gas-refining
5093206,Nynas Hamburg Refinery,Nynas,,,Nynas,Nynas,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.nynas.com/en/about/business/refineries/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.980317,oil-and-gas-refining
5093207,Gunvor Ingolstadt Refinery,Gunvor Group,,,Gunvor Group,Gunvor Group,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://gunvorgroup.com/our-assets/refineries/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.971654,oil-and-gas-refining
5093208,Holborn Hamburg Refinery,Holborn,,,Oilinvest (Libya),Oilinvest (Libya),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.holborn.de/en/our-work/what-we-do/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.98085,oil-and-gas-refining
5093209,Klesch Heide Refinery,Klesch Group,,,Klesch Group,Klesch Group,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.klesch.com/assets/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.975519,oil-and-gas-refining
5093210,BP Emsland Lingen Refinery,BP,,,BP,BP,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.bp.com/content/dam/bp/business-sites/en/global/corporate/pdfs/investors/bp-annual-report-and-form-20f-2021.pdf', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.956729,oil-and-gas-refining
5093211,OMV Burghausen Refinery,OMV Group,,,OMV Group,OMV Group,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.omv.com/en/about-us/business-areas/refining-marketing/refineries', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.980964,oil-and-gas-refining
5093212,TORC Tema Refinery,Tema,,,Eni,Eni,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.spglobal.com/commodityinsights/en/market-insights/latest-news/petrochemicals/071322-refinery-news-roundup-upgrades-in-africa', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.967164,oil-and-gas-refining
5093213,Hellenic Petroleum Aspropyrgos Refinery,Hellenic Petroleum,,,Eni,Eni,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://m.helpe.gr/en/the-group/what-we-do/refining-supply-trading-petrochemicals/refining/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.967262,oil-and-gas-refining
5093214,Hellenic Petroleum Elefsina Refinery,Hellenic Petroleum,,,Eni,Eni,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://m.helpe.gr/en/the-group/what-we-do/refining-supply-trading-petrochemicals/refining/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.967365,oil-and-gas-refining
5093215,Motor Oil Hellas Corinth Refinery,Motor Oil,,,Motor Oil,Motor Oil,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.moh.gr/en/company/the-refinery/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.979033,oil-and-gas-refining
5093216,Hellenic Petroleum Thessaloniki Refinery,Hellenic Petroleum,,,Eni,Eni,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://m.helpe.gr/en/the-group/what-we-do/refining-supply-trading-petrochemicals/refining/', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.967464,oil-and-gas-refining
5093217,Mol Szazhalombatta Refinery,MOL Group,,,MOL Group,MOL Group,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://molgroup.info/en/our-business/downstream/production-sites', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.978642,oil-and-gas-refining
5093218,RPL (Reliance Petroleum Limited) Jamnagar Refinery,Reliance,,,Reliance Petroleum,Reliance Petroleum,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.ril.com/ourbusinesses/petroleumrefiningandmarketing.aspx', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.997774,oil-and-gas-refining
5093219,ONGC Uran Refinery,ONGC,,,Oil and Natural Gas Company (India),Oil and Natural Gas Company (India),"",,"","",2022-09-27 00:00:00,2022-09-28 14:18:09.980497,oil-and-gas-refining
5093220,IOC Paradip Refinery,IndianOil,,,IndianOil (India),IndianOil (India),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://iocl.com/paradip-refinery', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.973434,oil-and-gas-refining
5093221,Nayara Vadinar Oil Refinery,Nayara Energy,,,Rosneftegaz (Russia) & Farringford,Rosneftegaz (Russia) & Farringford,"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.nayaraenergy.com/refinery', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.988148,oil-and-gas-refining
5093222,IOCL Panipat Refinery,IndianOil,,,IndianOil (India),IndianOil (India),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://iocl.com/pages/panipat-refinery', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.973504,oil-and-gas-refining
5093223,Guru Gobind Singh Refinery,HMEL,,,Oil and Natural Gas Company (India),Oil and Natural Gas Company (India),"",,"","{'asset_name': nan, 'asset_id': nan, 'location': nan, 'owner_name': 'https://www.hindustanpetroleum.com/hp-refineries', 'owner_classification': nan, 'percentage_of_ownership': nan, 'owner_grouping': nan, 'operator_name': nan, 'percentage_of_operation': nan, 'operator_grouping': nan}",2022-09-27 00:00:00,2022-09-28 14:18:09.980553,oil-and-gas-refining
